time,open,high,low,close,volume,amount,xtim
2016-11-14 10:14:00,27.16,27.2,27.15,27.2,235.0,638681.0,2016-11-14 10:14:00
2016-11-14 10:15:00,27.2,27.2,27.17,27.17,120.0,326236.0,2016-11-14 10:15:00
2016-11-14 10:16:00,27.17,27.17,27.14,27.14,193.0,523955.0,2016-11-14 10:16:00
2016-11-14 10:17:00,27.15,27.21,27.15,27.2,298.0,810121.0,2016-11-14 10:17:00
2016-11-14 10:18:00,27.2,27.2,27.14,27.16,242.0,657130.0,2016-11-14 10:18:00
2016-11-14 10:19:00,27.16,27.17,27.16,27.17,125.0,339620.0,2016-11-14 10:19:00
2016-11-14 10:20:00,27.17,27.2,27.16,27.2,254.0,690748.0,2016-11-14 10:20:00
2016-11-14 10:21:00,27.19,27.19,27.16,27.16,101.0,274352.0,2016-11-14 10:21:00
2016-11-14 10:22:00,27.16,27.19,27.15,27.19,358.0,972871.0,2016-11-14 10:22:00
2016-11-14 10:23:00,27.19,27.19,27.15,27.19,205.0,557016.0,2016-11-14 10:23:00
2016-11-14 10:24:00,27.16,27.2,27.16,27.2,324.0,880686.0,2016-11-14 10:24:00
2016-11-14 10:25:00,27.16,27.21,27.16,27.19,74.0,201240.0,2016-11-14 10:25:00
2016-11-14 10:26:00,27.15,27.15,27.13,27.13,737.0,2003369.0,2016-11-14 10:26:00
2016-11-14 10:27:00,27.15,27.15,27.15,27.15,15.0,40725.0,2016-11-14 10:27:00
2016-11-14 10:28:00,27.13,27.14,27.13,27.14,8.0,21710.0,2016-11-14 10:28:00
2016-11-14 10:29:00,27.12,27.12,27.1,27.1,226.0,617859.0,2016-11-14 10:29:00
2016-11-14 10:30:00,27.09,27.1,27.07,27.07,887.0,2403885.0,2016-11-14 10:30:00
2016-11-14 10:31:00,27.14,27.14,27.08,27.13,21.0,56948.0,2016-11-14 10:31:00
2016-11-14 10:32:00,27.13,27.14,27.13,27.13,144.0,390686.0,2016-11-14 10:32:00
2016-11-14 10:33:00,27.13,27.13,27.09,27.09,28.0,75913.0,2016-11-14 10:33:00
2016-11-14 10:34:00,27.08,27.08,27.08,27.08,37.0,100195.0,2016-11-14 10:34:00
2016-11-14 10:35:00,27.1,27.1,27.06,27.06,305.0,825950.0,2016-11-14 10:35:00
2016-11-14 10:36:00,27.08,27.12,27.08,27.08,44.0,119183.0,2016-11-14 10:36:00
2016-11-14 10:37:00,27.12,27.13,27.09,27.13,43.0,116614.0,2016-11-14 10:37:00
2016-11-14 10:38:00,27.1,27.12,27.09,27.09,56.0,151787.0,2016-11-14 10:38:00
2016-11-14 10:39:00,27.12,27.12,27.1,27.1,17.0,46084.0,2016-11-14 10:39:00
2016-11-14 10:40:00,27.08,27.1,27.07,27.1,410.0,1112734.0,2016-11-14 10:40:00
2016-11-14 10:41:00,27.15,27.15,27.1,27.1,512.0,1388339.0,2016-11-14 10:41:00
2016-11-14 10:42:00,27.1,27.1,27.06,27.06,205.0,555133.0,2016-11-14 10:42:00
2016-11-14 10:43:00,27.09,27.09,27.06,27.09,113.0,306078.0,2016-11-14 10:43:00
2016-11-14 10:44:00,27.1,27.12,27.1,27.12,154.0,419494.0,2016-11-14 10:44:00
2016-11-14 10:45:00,27.1,27.1,27.08,27.08,40.0,108892.0,2016-11-14 10:45:00
2016-11-14 10:46:00,27.07,27.09,27.07,27.08,47.0,127274.0,2016-11-14 10:46:00
2016-11-14 10:47:00,27.09,27.13,27.09,27.1,144.0,395267.0,2016-11-14 10:47:00
2016-11-14 10:48:00,27.2,27.2,27.2,27.2,300.0,816000.0,2016-11-14 10:48:00
2016-11-14 10:49:00,27.13,27.2,27.13,27.14,699.0,1899831.0,2016-11-14 10:49:00
2016-11-14 10:50:00,27.2,27.23,27.14,27.14,591.0,1608919.0,2016-11-14 10:50:00
2016-11-14 10:51:00,27.15,27.15,27.14,27.14,292.0,792489.0,2016-11-14 10:51:00
2016-11-14 10:52:00,27.13,27.14,27.13,27.14,7.0,18993.0,2016-11-14 10:52:00
2016-11-14 10:53:00,27.14,27.14,27.13,27.13,42.0,113953.0,2016-11-14 10:53:00
2016-11-14 10:54:00,27.2,27.21,27.2,27.21,147.0,399955.0,2016-11-14 10:54:00
2016-11-14 10:55:00,27.18,27.18,27.13,27.13,94.0,255174.0,2016-11-14 10:55:00
2016-11-14 10:56:00,27.13,27.22,27.13,27.22,305.0,831682.0,2016-11-14 10:56:00
2016-11-14 10:57:00,27.22,27.22,27.21,27.21,92.0,250385.0,2016-11-14 10:57:00
2016-11-14 10:58:00,27.21,27.21,27.19,27.19,132.0,359016.0,2016-11-14 10:58:00
2016-11-14 10:59:00,27.17,27.19,27.17,27.18,31.0,84239.0,2016-11-14 10:59:00
2016-11-14 11:00:00,27.18,27.18,27.13,27.13,304.0,824772.0,2016-11-14 11:00:00
2016-11-14 11:01:00,27.18,27.18,27.11,27.12,116.0,317370.0,2016-11-14 11:01:00
2016-11-14 11:02:00,27.12,27.12,27.12,27.12,512.0,1388544.0,2016-11-14 11:02:00
2016-11-14 11:03:00,27.17,27.17,27.12,27.14,107.0,290473.0,2016-11-14 11:03:00
2016-11-14 11:04:00,27.14,27.14,27.14,27.14,89.0,241546.0,2016-11-14 11:04:00
2016-11-14 11:05:00,27.13,27.13,27.1,27.1,118.0,319826.0,2016-11-14 11:05:00
2016-11-14 11:06:00,27.1,27.12,27.09,27.12,142.0,384717.0,2016-11-14 11:06:00
2016-11-14 11:07:00,27.12,27.13,27.12,27.13,66.0,179006.0,2016-11-14 11:07:00
2016-11-14 11:08:00,27.13,27.13,27.12,27.12,46.0,124760.0,2016-11-14 11:08:00
2016-11-14 11:09:00,27.12,27.12,27.12,27.12,6.0,16272.0,2016-11-14 11:09:00
2016-11-14 11:10:00,27.1,27.1,27.1,27.1,24.0,65040.0,2016-11-14 11:10:00
2016-11-14 11:11:00,27.09,27.09,27.07,27.08,221.0,598670.0,2016-11-14 11:11:00
2016-11-14 11:12:00,27.08,27.09,27.07,27.07,83.0,224766.0,2016-11-14 11:12:00
2016-11-14 11:13:00,27.08,27.09,27.08,27.09,42.0,113754.0,2016-11-14 11:13:00
2016-11-14 11:14:00,27.09,27.11,27.09,27.11,32.0,86708.0,2016-11-14 11:14:00
2016-11-14 11:15:00,27.11,27.12,27.11,27.11,434.0,1176895.0,2016-11-14 11:15:00
2016-11-14 11:16:00,27.11,27.12,27.11,27.12,81.0,219617.0,2016-11-14 11:16:00
2016-11-14 11:17:00,27.11,27.13,27.1,27.13,199.0,539669.0,2016-11-14 11:17:00
2016-11-14 11:18:00,27.13,27.13,27.13,27.13,9.0,24417.0,2016-11-14 11:18:00
2016-11-14 11:19:00,27.1,27.1,27.08,27.08,116.0,316212.0,2016-11-14 11:19:00
2016-11-14 11:20:00,27.13,27.13,27.08,27.09,42.0,113828.0,2016-11-14 11:20:00
2016-11-14 11:21:00,27.09,27.13,27.09,27.13,97.0,263049.0,2016-11-14 11:21:00
2016-11-14 11:22:00,27.12,27.12,27.12,27.12,18.0,48816.0,2016-11-14 11:22:00
2016-11-14 11:23:00,27.12,27.12,27.11,27.11,7.0,18982.0,2016-11-14 11:23:00
2016-11-14 11:24:00,27.1,27.12,27.1,27.1,153.0,414670.0,2016-11-14 11:24:00
2016-11-14 11:25:00,27.09,27.09,27.08,27.08,217.0,587753.0,2016-11-14 11:25:00
2016-11-14 11:26:00,27.09,27.09,27.08,27.08,52.0,140820.0,2016-11-14 11:26:00
2016-11-14 11:27:00,27.08,27.09,27.08,27.09,100.0,270803.0,2016-11-14 11:27:00
2016-11-14 11:28:00,27.09,27.09,27.09,27.09,3.0,8127.0,2016-11-14 11:28:00
2016-11-14 11:29:00,27.09,27.09,27.08,27.08,20.0,54165.0,2016-11-14 11:29:00
2016-11-14 11:30:00,27.08,27.08,27.08,27.08,0.0,0.0,2016-11-14 11:30:00
2016-11-14 13:00:00,27.09,27.13,27.09,27.13,172.0,467979.0,2016-11-14 13:00:00
2016-11-14 13:01:00,27.13,27.13,27.11,27.13,18.0,48828.0,2016-11-14 13:01:00
2016-11-14 13:02:00,27.11,27.11,27.1,27.1,105.0,284555.0,2016-11-14 13:02:00
2016-11-14 13:04:00,27.15,27.15,27.1,27.1,19.0,51580.0,2016-11-14 13:04:00
2016-11-14 13:05:00,27.1,27.1,27.1,27.1,99.0,270999.0,2016-11-14 13:05:00
2016-11-14 13:06:00,27.14,27.14,27.12,27.12,27.0,73256.0,2016-11-14 13:06:00
2016-11-14 13:07:00,27.12,27.15,27.12,27.15,583.0,1582726.0,2016-11-14 13:07:00
2016-11-14 13:08:00,27.14,27.15,27.14,27.15,165.0,447834.0,2016-11-14 13:08:00
2016-11-14 13:09:00,27.15,27.15,27.14,27.14,104.0,282260.0,2016-11-14 13:09:00
2016-11-14 13:10:00,27.14,27.14,27.14,27.14,12.0,32568.0,2016-11-14 13:10:00
2016-11-14 13:11:00,27.14,27.14,27.14,27.14,68.0,184552.0,2016-11-14 13:11:00
2016-11-14 13:12:00,27.14,27.15,27.14,27.15,25.0,67873.0,2016-11-14 13:12:00
2016-11-14 13:14:00,27.14,27.15,27.14,27.15,111.0,301355.0,2016-11-14 13:14:00
2016-11-14 13:15:00,27.14,27.15,27.12,27.12,59.0,160029.0,2016-11-14 13:15:00
2016-11-14 13:16:00,27.12,27.13,27.12,27.13,9.0,24416.0,2016-11-14 13:16:00
2016-11-14 13:17:00,27.13,27.13,27.13,27.13,12.0,32556.0,2016-11-14 13:17:00
2016-11-14 13:18:00,27.13,27.14,27.12,27.12,189.0,512586.0,2016-11-14 13:18:00
2016-11-14 13:19:00,27.12,27.13,27.12,27.12,252.0,683444.0,2016-11-14 13:19:00
2016-11-14 13:20:00,27.12,27.13,27.11,27.11,42.0,113905.0,2016-11-14 13:20:00
2016-11-14 13:21:00,27.1,27.12,27.1,27.1,113.0,306430.0,2016-11-14 13:21:00
2016-11-14 13:22:00,27.1,27.1,27.1,27.1,9.0,24390.0,2016-11-14 13:22:00
2016-11-14 13:23:00,27.12,27.12,27.1,27.1,14.0,37954.0,2016-11-14 13:23:00
2016-11-14 13:24:00,27.1,27.1,27.07,27.07,432.0,1169520.0,2016-11-14 13:24:00
2016-11-14 13:25:00,27.1,27.1,27.1,27.1,7.0,18970.0,2016-11-14 13:25:00
2016-11-14 13:26:00,27.13,27.13,27.1,27.1,241.0,653740.0,2016-11-14 13:26:00
2016-11-14 13:27:00,27.1,27.1,27.07,27.07,154.0,416890.0,2016-11-14 13:27:00
2016-11-14 13:28:00,27.05,27.1,27.05,27.1,248.0,670865.0,2016-11-14 13:28:00
2016-11-14 13:29:00,27.06,27.07,27.06,27.07,8.0,21649.0,2016-11-14 13:29:00
2016-11-14 13:30:00,27.07,27.07,27.04,27.04,293.0,796654.0,2016-11-14 13:30:00
2016-11-14 13:31:00,27.04,27.05,27.04,27.05,79.0,213657.0,2016-11-14 13:31:00
2016-11-14 13:32:00,27.05,27.05,26.93,26.94,1263.0,3408819.0,2016-11-14 13:32:00
2016-11-14 13:33:00,26.94,27.05,26.94,27.04,127.0,343347.0,2016-11-14 13:33:00
2016-11-14 13:34:00,27.04,27.04,26.97,26.98,73.0,197312.0,2016-11-14 13:34:00
2016-11-14 13:35:00,26.96,27.02,26.93,26.98,756.0,2038077.0,2016-11-14 13:35:00
2016-11-14 13:36:00,26.98,26.99,26.95,26.99,181.0,488245.0,2016-11-14 13:36:00
2016-11-14 13:37:00,26.95,26.99,26.95,26.99,49.0,132162.0,2016-11-14 13:37:00
2016-11-14 13:38:00,26.96,26.96,26.95,26.96,128.0,345081.0,2016-11-14 13:38:00
2016-11-14 13:39:00,26.96,26.98,26.96,26.98,130.0,350720.0,2016-11-14 13:39:00
2016-11-14 13:40:00,26.95,26.96,26.94,26.94,164.0,441981.0,2016-11-14 13:40:00
2016-11-14 13:41:00,26.94,26.99,26.9,26.9,622.0,1675430.0,2016-11-14 13:41:00
2016-11-14 13:42:00,26.86,26.9,26.85,26.87,238.0,639226.0,2016-11-14 13:42:00
2016-11-14 13:43:00,26.88,26.98,26.88,26.88,423.0,1138210.0,2016-11-14 13:43:00
2016-11-14 13:44:00,26.9,26.99,26.89,26.99,194.0,523188.0,2016-11-14 13:44:00
2016-11-14 13:45:00,26.98,26.98,26.95,26.96,54.0,145651.0,2016-11-14 13:45:00
2016-11-14 13:46:00,26.92,26.93,26.92,26.93,139.0,374189.0,2016-11-14 13:46:00
2016-11-14 13:47:00,26.93,26.96,26.93,26.95,159.0,428542.0,2016-11-14 13:47:00
2016-11-14 13:48:00,26.95,26.95,26.94,26.94,200.0,538878.0,2016-11-14 13:48:00
2016-11-14 13:49:00,26.94,26.98,26.94,26.94,102.0,274988.0,2016-11-14 13:49:00
2016-11-14 13:50:00,26.94,26.94,26.94,26.94,9.0,24246.0,2016-11-14 13:50:00
2016-11-14 13:51:00,26.98,26.98,26.93,26.94,232.0,624993.0,2016-11-14 13:51:00
2016-11-14 13:52:00,26.93,26.93,26.91,26.91,371.0,998498.0,2016-11-14 13:52:00
2016-11-14 13:53:00,26.91,26.95,26.91,26.95,24.0,64656.0,2016-11-14 13:53:00
2016-11-14 13:54:00,26.95,26.95,26.92,26.93,20.0,53883.0,2016-11-14 13:54:00
2016-11-14 13:55:00,26.93,26.93,26.92,26.92,32.0,86157.0,2016-11-14 13:55:00
2016-11-14 13:56:00,26.91,26.91,26.9,26.9,146.0,392797.0,2016-11-14 13:56:00
2016-11-14 13:57:00,26.9,26.92,26.89,26.89,136.0,366021.0,2016-11-14 13:57:00
2016-11-14 13:58:00,26.89,26.92,26.89,26.92,13.0,34966.0,2016-11-14 13:58:00
2016-11-14 13:59:00,26.89,26.89,26.88,26.88,143.0,384490.0,2016-11-14 13:59:00
2016-11-14 14:00:00,26.89,26.92,26.89,26.92,19.0,51127.0,2016-11-14 14:00:00
2016-11-14 14:01:00,26.89,26.92,26.88,26.88,128.0,344115.0,2016-11-14 14:01:00
2016-11-14 14:02:00,26.88,26.88,26.85,26.85,418.0,1122853.0,2016-11-14 14:02:00
2016-11-14 14:03:00,26.85,26.86,26.82,26.86,506.0,1357318.0,2016-11-14 14:03:00
2016-11-14 14:04:00,26.85,26.95,26.85,26.95,572.0,1540886.0,2016-11-14 14:04:00
2016-11-14 14:05:00,26.95,26.95,26.84,26.84,405.0,1088283.0,2016-11-14 14:05:00
2016-11-14 14:06:00,26.87,26.87,26.85,26.85,59.0,158495.0,2016-11-14 14:06:00
2016-11-14 14:07:00,26.85,26.85,26.79,26.8,1416.0,3798813.0,2016-11-14 14:07:00
2016-11-14 14:08:00,26.79,26.8,26.79,26.8,261.0,699369.0,2016-11-14 14:08:00
2016-11-14 14:09:00,26.8,26.8,26.79,26.8,332.0,889753.0,2016-11-14 14:09:00
2016-11-14 14:10:00,26.85,26.85,26.76,26.76,1418.0,3805854.0,2016-11-14 14:10:00
2016-11-14 14:11:00,26.82,26.82,26.76,26.76,650.0,1740088.0,2016-11-14 14:11:00
2016-11-14 14:12:00,26.77,26.79,26.71,26.71,473.0,1264373.0,2016-11-14 14:12:00
2016-11-14 14:13:00,26.79,26.79,26.73,26.77,132.0,353342.0,2016-11-14 14:13:00
2016-11-14 14:14:00,26.73,26.77,26.73,26.74,158.0,422451.0,2016-11-14 14:14:00
2016-11-14 14:15:00,26.7,26.7,26.62,26.67,834.0,2227406.0,2016-11-14 14:15:00
2016-11-14 14:16:00,26.62,26.65,26.6,26.6,1554.0,4135690.0,2016-11-14 14:16:00
2016-11-14 14:17:00,26.6,26.67,26.59,26.67,1001.0,2667853.0,2016-11-14 14:17:00
2016-11-14 14:18:00,26.68,26.7,26.67,26.7,128.0,341577.0,2016-11-14 14:18:00
2016-11-14 14:19:00,26.7,26.7,26.69,26.7,615.0,1642019.0,2016-11-14 14:19:00
2016-11-14 14:20:00,26.7,26.77,26.7,26.77,219.0,587246.0,2016-11-14 14:20:00
2016-11-14 14:21:00,26.8,26.84,26.77,26.84,207.0,554952.0,2016-11-14 14:21:00
2016-11-14 14:22:00,26.84,26.85,26.84,26.85,264.0,708837.0,2016-11-14 14:22:00
2016-11-14 14:23:00,26.84,26.84,26.77,26.77,229.0,613712.0,2016-11-14 14:23:00
2016-11-14 14:24:00,26.77,26.8,26.77,26.8,78.0,208877.0,2016-11-14 14:24:00
2016-11-14 14:25:00,26.79,26.84,26.79,26.84,91.0,243971.0,2016-11-14 14:25:00
2016-11-14 14:26:00,26.8,26.84,26.77,26.78,173.0,463653.0,2016-11-14 14:26:00
2016-11-14 14:27:00,26.78,26.78,26.77,26.77,150.0,401590.0,2016-11-14 14:27:00
2016-11-14 14:28:00,26.77,26.77,26.75,26.77,43.0,115109.0,2016-11-14 14:28:00
2016-11-14 14:29:00,26.8,26.8,26.77,26.77,221.0,591962.0,2016-11-14 14:29:00
2016-11-14 14:30:00,26.77,26.8,26.77,26.8,50.0,133988.0,2016-11-14 14:30:00
2016-11-14 14:31:00,26.8,26.83,26.8,26.8,208.0,557683.0,2016-11-14 14:31:00
2016-11-14 14:32:00,26.8,26.86,26.8,26.86,612.0,1642886.0,2016-11-14 14:32:00
2016-11-14 14:33:00,26.88,26.94,26.86,26.88,403.0,1083854.0,2016-11-14 14:33:00
2016-11-14 14:34:00,26.9,26.94,26.89,26.9,62.0,166811.0,2016-11-14 14:34:00
2016-11-14 14:35:00,26.89,26.89,26.88,26.88,315.0,846781.0,2016-11-14 14:35:00
2016-11-14 14:36:00,26.89,26.89,26.85,26.86,791.0,2124761.0,2016-11-14 14:36:00
2016-11-14 14:37:00,26.86,26.87,26.86,26.87,24.0,64487.0,2016-11-14 14:37:00
2016-11-14 14:38:00,26.89,26.89,26.86,26.86,229.0,615139.0,2016-11-14 14:38:00
2016-11-14 14:39:00,26.85,26.85,26.83,26.83,212.0,568965.0,2016-11-14 14:39:00
2016-11-14 14:40:00,26.83,26.83,26.83,26.83,110.0,295128.0,2016-11-14 14:40:00
2016-11-14 14:41:00,26.83,26.85,26.83,26.85,29.0,77813.0,2016-11-14 14:41:00
2016-11-14 14:42:00,26.83,26.84,26.83,26.83,49.0,132165.0,2016-11-14 14:42:00
2016-11-14 14:43:00,26.83,26.84,26.83,26.84,23.0,61731.0,2016-11-14 14:43:00
2016-11-14 14:44:00,26.84,26.84,26.83,26.84,59.0,158324.0,2016-11-14 14:44:00
2016-11-14 14:45:00,26.83,26.84,26.83,26.83,57.0,152942.0,2016-11-14 14:45:00
2016-11-14 14:46:00,26.83,26.83,26.83,26.83,22.0,61035.0,2016-11-14 14:46:00
2016-11-14 14:47:00,26.82,26.84,26.81,26.84,140.0,375536.0,2016-11-14 14:47:00
2016-11-14 14:48:00,26.82,26.84,26.82,26.82,73.0,196478.0,2016-11-14 14:48:00
2016-11-14 14:49:00,26.82,26.83,26.81,26.81,315.0,849383.0,2016-11-14 14:49:00
2016-11-14 14:50:00,26.81,26.82,26.8,26.81,43.0,118112.0,2016-11-14 14:50:00
2016-11-14 14:51:00,26.8,26.81,26.79,26.79,86.0,230456.0,2016-11-14 14:51:00
2016-11-14 14:52:00,26.8,26.8,26.78,26.78,84.0,225025.0,2016-11-14 14:52:00
2016-11-14 14:53:00,26.78,26.8,26.78,26.8,265.0,710059.0,2016-11-14 14:53:00
2016-11-14 14:54:00,26.8,26.84,26.8,26.82,149.0,400906.0,2016-11-14 14:54:00
2016-11-14 14:55:00,26.84,26.85,26.82,26.82,197.0,528813.0,2016-11-14 14:55:00
2016-11-14 14:56:00,26.82,26.84,26.81,26.81,365.0,978797.0,2016-11-14 14:56:00
2016-11-14 14:57:00,26.81,26.81,26.81,26.81,1.0,2681.0,2016-11-14 14:57:00
2016-11-14 15:00:00,26.8,26.8,26.8,26.8,283.0,758440.0,2016-11-14 15:00:00
2016-11-15 09:25:00,26.8,26.8,26.8,26.8,22.0,58960.0,2016-11-15 09:25:00
2016-11-15 09:30:00,26.8,26.8,26.68,26.68,261.0,696546.0,2016-11-15 09:30:00
2016-11-15 09:31:00,26.67,26.71,26.66,26.7,51.0,136038.0,2016-11-15 09:31:00
2016-11-15 09:32:00,26.67,26.75,26.67,26.71,389.0,1038075.0,2016-11-15 09:32:00
2016-11-15 09:33:00,26.71,26.75,26.7,26.71,107.0,285868.0,2016-11-15 09:33:00
2016-11-15 09:34:00,26.71,26.78,26.71,26.72,64.0,170995.0,2016-11-15 09:34:00
2016-11-15 09:35:00,26.78,26.78,26.72,26.73,22.0,58797.0,2016-11-15 09:35:00
2016-11-15 09:36:00,26.78,26.8,26.78,26.8,65.0,174128.0,2016-11-15 09:36:00
2016-11-15 09:37:00,26.8,26.85,26.8,26.84,4.0,10729.0,2016-11-15 09:37:00
2016-11-15 09:38:00,26.84,26.87,26.82,26.87,120.0,322243.0,2016-11-15 09:38:00
2016-11-15 09:39:00,26.85,26.87,26.77,26.77,642.0,1722099.0,2016-11-15 09:39:00
2016-11-15 09:40:00,26.8,26.86,26.8,26.86,75.0,201346.0,2016-11-15 09:40:00
2016-11-15 09:41:00,26.84,26.84,26.84,26.84,27.0,72468.0,2016-11-15 09:41:00
2016-11-15 09:42:00,26.82,26.85,26.82,26.85,29.0,77794.0,2016-11-15 09:42:00
2016-11-15 09:43:00,26.85,26.89,26.85,26.89,249.0,669048.0,2016-11-15 09:43:00
2016-11-15 09:44:00,26.89,26.92,26.89,26.92,110.0,295822.0,2016-11-15 09:44:00
2016-11-15 09:45:00,26.9,26.93,26.9,26.92,403.0,1085193.0,2016-11-15 09:45:00
2016-11-15 09:46:00,26.92,26.94,26.91,26.92,206.0,554568.0,2016-11-15 09:46:00
2016-11-15 09:47:00,26.93,26.93,26.9,26.91,288.0,774906.0,2016-11-15 09:47:00
2016-11-15 09:48:00,26.9,26.91,26.9,26.91,152.0,411035.0,2016-11-15 09:48:00
2016-11-15 09:49:00,26.91,26.91,26.8,26.8,248.0,666720.0,2016-11-15 09:49:00
2016-11-15 09:50:00,26.87,26.87,26.87,26.87,2.0,5374.0,2016-11-15 09:50:00
2016-11-15 09:51:00,26.88,26.88,26.83,26.83,26.0,69857.0,2016-11-15 09:51:00
2016-11-15 09:52:00,26.8,26.8,26.77,26.77,158.0,424625.0,2016-11-15 09:52:00
2016-11-15 09:53:00,26.77,26.8,26.76,26.8,60.0,161976.0,2016-11-15 09:53:00
2016-11-15 09:54:00,26.8,26.8,26.78,26.8,146.0,391180.0,2016-11-15 09:54:00
2016-11-15 09:55:00,26.8,26.8,26.78,26.78,28.0,74986.0,2016-11-15 09:55:00
2016-11-15 09:56:00,26.79,26.79,26.77,26.77,154.0,412464.0,2016-11-15 09:56:00
2016-11-15 09:57:00,26.77,26.78,26.75,26.75,217.0,582643.0,2016-11-15 09:57:00
