amount,change,price,time,type,volume,xtim
26790.0,-0.01,26.79,2016-11-18 10:07:33,sell,10.0,2016-11-18 10:07:33
10720.0,--,26.8,2016-11-18 10:07:30,buy,4.0,2016-11-18 10:07:30
2680.0,0.02,26.8,2016-11-18 10:07:24,buy,1.0,2016-11-18 10:07:24
26780.0,-0.01,26.78,2016-11-18 10:07:12,sell,10.0,2016-11-18 10:07:12
2679.0,-0.01,26.79,2016-11-18 10:07:09,buy,1.0,2016-11-18 10:07:09
69680.0,0.02,26.8,2016-11-18 10:07:06,buy,26.0,2016-11-18 10:07:06
401.0,--,26.78,2016-11-18 10:06:39,sell,0.0,2016-11-18 10:06:39
69628.0,--,26.78,2016-11-18 10:06:36,sell,26.0,2016-11-18 10:06:36
401.0,-0.03,26.78,2016-11-18 10:05:45,sell,0.0,2016-11-18 10:05:45
5362.0,--,26.81,2016-11-18 10:05:39,buy,2.0,2016-11-18 10:05:39
29491.0,-0.01,26.81,2016-11-18 10:05:30,sell,11.0,2016-11-18 10:05:30
2682.0,--,26.82,2016-11-18 10:05:24,buy,1.0,2016-11-18 10:05:24
53640.0,--,26.82,2016-11-18 10:05:21,buy,20.0,2016-11-18 10:05:21
26820.0,--,26.82,2016-11-18 10:05:12,sell,10.0,2016-11-18 10:05:12
13410.0,--,26.82,2016-11-18 10:05:09,sell,5.0,2016-11-18 10:05:09
26820.0,0.01,26.82,2016-11-18 10:05:00,buy,10.0,2016-11-18 10:05:00
2681.0,--,26.81,2016-11-18 10:04:54,sell,1.0,2016-11-18 10:04:54
2681.0,--,26.81,2016-11-18 10:04:51,sell,1.0,2016-11-18 10:04:51
5362.0,0.04,26.81,2016-11-18 10:04:45,buy,2.0,2016-11-18 10:04:45
401.0,--,26.77,2016-11-18 10:04:39,sell,0.0,2016-11-18 10:04:39
115111.0,--,26.77,2016-11-18 10:04:33,buy,43.0,2016-11-18 10:04:33
1338500.0,0.02,26.77,2016-11-18 10:04:27,buy,500.0,2016-11-18 10:04:27
13375.0,0.02,26.75,2016-11-18 10:04:12,buy,5.0,2016-11-18 10:04:12
10692.0,0.02,26.73,2016-11-18 10:03:57,buy,4.0,2016-11-18 10:03:57
72036.0,--,26.71,2016-11-18 10:03:51,buy,26.0,2016-11-18 10:03:51
80130.0,0.01,26.71,2016-11-18 10:03:48,buy,30.0,2016-11-18 10:03:48
400.0,-0.01,26.7,2016-11-18 10:03:39,sell,0.0,2016-11-18 10:03:39
13355.0,--,26.71,2016-11-18 10:03:36,buy,5.0,2016-11-18 10:03:36
635778.0,-0.02,26.71,2016-11-18 10:03:30,sell,238.0,2016-11-18 10:03:30
13365.0,0.01,26.73,2016-11-18 10:03:21,buy,5.0,2016-11-18 10:03:21
8016.0,-0.01,26.72,2016-11-18 10:03:18,sell,3.0,2016-11-18 10:03:18
24057.0,--,26.73,2016-11-18 10:03:09,sell,9.0,2016-11-18 10:03:09
2673.0,0.01,26.73,2016-11-18 10:03:03,sell,1.0,2016-11-18 10:03:03
26720.0,--,26.72,2016-11-18 10:02:57,sell,10.0,2016-11-18 10:02:57
10688.0,--,26.72,2016-11-18 10:02:48,sell,4.0,2016-11-18 10:02:48
5344.0,--,26.72,2016-11-18 10:02:42,sell,2.0,2016-11-18 10:02:42
3072.0,--,26.72,2016-11-18 10:02:39,sell,1.0,2016-11-18 10:02:39
5771.0,0.01,26.72,2016-11-18 10:02:36,buy,2.0,2016-11-18 10:02:36
21368.0,--,26.71,2016-11-18 10:02:33,sell,8.0,2016-11-18 10:02:33
61433.0,-0.01,26.71,2016-11-18 10:02:09,sell,23.0,2016-11-18 10:02:09
58356.0,-0.01,26.72,2016-11-18 10:02:00,sell,21.0,2016-11-18 10:02:00
40095.0,--,26.73,2016-11-18 10:01:57,sell,15.0,2016-11-18 10:01:57
117612.0,--,26.73,2016-11-18 10:01:54,buy,44.0,2016-11-18 10:01:54
5773.0,0.02,26.73,2016-11-18 10:01:39,buy,2.0,2016-11-18 10:01:39
5342.0,-0.02,26.71,2016-11-18 10:01:27,sell,2.0,2016-11-18 10:01:27
2673.0,0.02,26.73,2016-11-18 10:01:21,buy,1.0,2016-11-18 10:01:21
84563.0,--,26.71,2016-11-18 10:01:06,buy,31.0,2016-11-18 10:01:06
114853.0,0.01,26.71,2016-11-18 10:00:48,buy,43.0,2016-11-18 10:00:48
309159.0,--,26.7,2016-11-18 10:00:42,sell,115.0,2016-11-18 10:00:42
2670.0,-0.01,26.7,2016-11-18 10:00:12,sell,1.0,2016-11-18 10:00:12
24039.0,--,26.71,2016-11-18 10:00:06,buy,9.0,2016-11-18 10:00:06
5342.0,--,26.71,2016-11-18 10:00:00,buy,2.0,2016-11-18 10:00:00
5342.0,--,26.71,2016-11-18 09:59:57,buy,2.0,2016-11-18 09:59:57
45407.0,0.01,26.71,2016-11-18 09:59:51,buy,17.0,2016-11-18 09:59:51
400.0,-0.01,26.7,2016-11-18 09:59:42,sell,0.0,2016-11-18 09:59:42
26710.0,0.01,26.71,2016-11-18 09:59:36,buy,10.0,2016-11-18 09:59:36
267000.0,-0.01,26.7,2016-11-18 09:59:33,sell,100.0,2016-11-18 09:59:33
34723.0,--,26.71,2016-11-18 09:59:30,buy,13.0,2016-11-18 09:59:30
26710.0,0.01,26.71,2016-11-18 09:59:24,buy,10.0,2016-11-18 09:59:24
48060.0,--,26.7,2016-11-18 09:59:18,sell,18.0,2016-11-18 09:59:18
58740.0,--,26.7,2016-11-18 09:59:12,sell,22.0,2016-11-18 09:59:12
53400.0,--,26.7,2016-11-18 09:58:57,sell,20.0,2016-11-18 09:58:57
2670.0,-0.01,26.7,2016-11-18 09:58:54,sell,1.0,2016-11-18 09:58:54
10684.0,--,26.71,2016-11-18 09:58:48,buy,4.0,2016-11-18 09:58:48
53420.0,0.01,26.71,2016-11-18 09:58:42,buy,20.0,2016-11-18 09:58:42
8410.0,-0.01,26.7,2016-11-18 09:58:36,sell,3.0,2016-11-18 09:58:36
13355.0,0.01,26.71,2016-11-18 09:58:27,buy,5.0,2016-11-18 09:58:27
10439.0,--,26.7,2016-11-18 09:58:24,buy,3.0,2016-11-18 09:58:24
26700.0,--,26.7,2016-11-18 09:58:21,buy,10.0,2016-11-18 09:58:21
8250.0,--,26.7,2016-11-18 09:58:18,sell,3.0,2016-11-18 09:58:18
128160.0,--,26.7,2016-11-18 09:58:15,sell,48.0,2016-11-18 09:58:15
26700.0,--,26.7,2016-11-18 09:58:12,sell,10.0,2016-11-18 09:58:12
93450.0,--,26.7,2016-11-18 09:58:06,sell,35.0,2016-11-18 09:58:06
29370.0,-0.01,26.7,2016-11-18 09:58:03,sell,11.0,2016-11-18 09:58:03
8013.0,0.01,26.71,2016-11-18 09:58:00,buy,3.0,2016-11-18 09:58:00
13350.0,-0.01,26.7,2016-11-18 09:57:57,sell,5.0,2016-11-18 09:57:57
69045.0,-0.01,26.71,2016-11-18 09:57:45,sell,25.0,2016-11-18 09:57:45
2672.0,-0.01,26.72,2016-11-18 09:57:39,norm,1.0,2016-11-18 09:57:39
5346.0,--,26.73,2016-11-18 09:57:24,buy,2.0,2016-11-18 09:57:24
2673.0,--,26.73,2016-11-18 09:57:18,buy,1.0,2016-11-18 09:57:18
2673.0,0.02,26.73,2016-11-18 09:57:09,buy,1.0,2016-11-18 09:57:09
2671.0,--,26.71,2016-11-18 09:57:03,sell,1.0,2016-11-18 09:57:03
200725.0,0.01,26.71,2016-11-18 09:57:00,buy,75.0,2016-11-18 09:57:00
53400.0,--,26.7,2016-11-18 09:56:57,sell,20.0,2016-11-18 09:56:57
53400.0,--,26.7,2016-11-18 09:56:54,sell,20.0,2016-11-18 09:56:54
58740.0,--,26.7,2016-11-18 09:56:51,sell,22.0,2016-11-18 09:56:51
56070.0,--,26.7,2016-11-18 09:56:48,sell,21.0,2016-11-18 09:56:48
400.0,--,26.7,2016-11-18 09:56:36,sell,0.0,2016-11-18 09:56:36
2670.0,--,26.7,2016-11-18 09:56:33,sell,1.0,2016-11-18 09:56:33
66750.0,--,26.7,2016-11-18 09:56:21,sell,25.0,2016-11-18 09:56:21
2670.0,-0.01,26.7,2016-11-18 09:56:15,sell,1.0,2016-11-18 09:56:15
101498.0,--,26.71,2016-11-18 09:56:06,buy,38.0,2016-11-18 09:56:06
13355.0,0.01,26.71,2016-11-18 09:56:00,buy,5.0,2016-11-18 09:56:00
2670.0,-0.01,26.7,2016-11-18 09:55:57,sell,1.0,2016-11-18 09:55:57
13355.0,0.01,26.71,2016-11-18 09:55:45,buy,5.0,2016-11-18 09:55:45
3070.0,--,26.7,2016-11-18 09:55:36,sell,1.0,2016-11-18 09:55:36
2670.0,--,26.7,2016-11-18 09:55:33,sell,1.0,2016-11-18 09:55:33
18690.0,--,26.7,2016-11-18 09:55:27,sell,7.0,2016-11-18 09:55:27
5340.0,-0.01,26.7,2016-11-18 09:55:21,sell,2.0,2016-11-18 09:55:21
2671.0,--,26.71,2016-11-18 09:55:15,buy,1.0,2016-11-18 09:55:15
39664.0,--,26.71,2016-11-18 09:55:06,sell,14.0,2016-11-18 09:55:06
56091.0,--,26.71,2016-11-18 09:54:57,sell,21.0,2016-11-18 09:54:57
400.0,0.01,26.71,2016-11-18 09:54:54,buy,0.0,2016-11-18 09:54:54
29370.0,--,26.7,2016-11-18 09:54:45,sell,11.0,2016-11-18 09:54:45
58740.0,-0.01,26.7,2016-11-18 09:54:39,sell,22.0,2016-11-18 09:54:39
2671.0,--,26.71,2016-11-18 09:54:33,buy,1.0,2016-11-18 09:54:33
16026.0,--,26.71,2016-11-18 09:54:30,buy,6.0,2016-11-18 09:54:30
2671.0,--,26.71,2016-11-18 09:54:24,sell,1.0,2016-11-18 09:54:24
104169.0,0.01,26.71,2016-11-18 09:54:21,buy,39.0,2016-11-18 09:54:21
8010.0,-0.01,26.7,2016-11-18 09:54:18,sell,3.0,2016-11-18 09:54:18
13355.0,--,26.71,2016-11-18 09:54:09,buy,5.0,2016-11-18 09:54:09
5342.0,--,26.71,2016-11-18 09:54:06,buy,2.0,2016-11-18 09:54:06
10684.0,--,26.71,2016-11-18 09:53:57,sell,4.0,2016-11-18 09:53:57
2671.0,0.01,26.71,2016-11-18 09:53:48,norm,1.0,2016-11-18 09:53:48
21760.0,--,26.7,2016-11-18 09:53:42,sell,8.0,2016-11-18 09:53:42
5340.0,--,26.7,2016-11-18 09:53:39,sell,2.0,2016-11-18 09:53:39
21360.0,--,26.7,2016-11-18 09:53:33,sell,8.0,2016-11-18 09:53:33
21360.0,--,26.7,2016-11-18 09:53:27,sell,8.0,2016-11-18 09:53:27
2670.0,--,26.7,2016-11-18 09:53:21,sell,1.0,2016-11-18 09:53:21
5340.0,-0.01,26.7,2016-11-18 09:53:18,sell,2.0,2016-11-18 09:53:18
2671.0,--,26.71,2016-11-18 09:53:15,buy,1.0,2016-11-18 09:53:15
48078.0,0.01,26.71,2016-11-18 09:53:09,buy,18.0,2016-11-18 09:53:09
5340.0,--,26.7,2016-11-18 09:53:03,sell,2.0,2016-11-18 09:53:03
58740.0,-0.01,26.7,2016-11-18 09:53:00,sell,22.0,2016-11-18 09:53:00
24786.0,--,26.71,2016-11-18 09:52:57,sell,9.0,2016-11-18 09:52:57
26710.0,--,26.71,2016-11-18 09:52:54,sell,10.0,2016-11-18 09:52:54
31304.0,--,26.71,2016-11-18 09:52:48,buy,11.0,2016-11-18 09:52:48
5342.0,0.01,26.71,2016-11-18 09:52:45,buy,2.0,2016-11-18 09:52:45
67177.0,-0.01,26.7,2016-11-18 09:52:42,sell,25.0,2016-11-18 09:52:42
13355.0,0.01,26.71,2016-11-18 09:52:18,buy,5.0,2016-11-18 09:52:18
5340.0,--,26.7,2016-11-18 09:52:15,sell,2.0,2016-11-18 09:52:15
21360.0,--,26.7,2016-11-18 09:52:12,sell,8.0,2016-11-18 09:52:12
112140.0,--,26.7,2016-11-18 09:52:06,sell,42.0,2016-11-18 09:52:06
10680.0,--,26.7,2016-11-18 09:52:03,sell,4.0,2016-11-18 09:52:03
56070.0,--,26.7,2016-11-18 09:51:57,sell,21.0,2016-11-18 09:51:57
2670.0,-0.01,26.7,2016-11-18 09:51:51,sell,1.0,2016-11-18 09:51:51
13355.0,0.01,26.71,2016-11-18 09:51:48,buy,5.0,2016-11-18 09:51:48
3070.0,--,26.7,2016-11-18 09:51:42,sell,1.0,2016-11-18 09:51:42
26700.0,-0.01,26.7,2016-11-18 09:51:39,sell,10.0,2016-11-18 09:51:39
2671.0,0.01,26.71,2016-11-18 09:51:12,buy,1.0,2016-11-18 09:51:12
216670.0,--,26.7,2016-11-18 09:51:09,buy,81.0,2016-11-18 09:51:09
5340.0,--,26.7,2016-11-18 09:51:03,buy,2.0,2016-11-18 09:51:03
82369.0,--,26.7,2016-11-18 09:50:51,sell,30.0,2016-11-18 09:50:51
40450.0,--,26.7,2016-11-18 09:50:42,sell,15.0,2016-11-18 09:50:42
21360.0,--,26.7,2016-11-18 09:50:24,buy,8.0,2016-11-18 09:50:24
5340.0,-0.01,26.7,2016-11-18 09:50:21,sell,2.0,2016-11-18 09:50:21
2671.0,--,26.71,2016-11-18 09:50:15,buy,1.0,2016-11-18 09:50:15
2671.0,0.01,26.71,2016-11-18 09:50:09,buy,1.0,2016-11-18 09:50:09
2670.0,--,26.7,2016-11-18 09:50:06,sell,1.0,2016-11-18 09:50:06
8010.0,-0.01,26.7,2016-11-18 09:50:00,sell,3.0,2016-11-18 09:50:00
21368.0,--,26.71,2016-11-18 09:49:57,buy,8.0,2016-11-18 09:49:57
2671.0,0.02,26.71,2016-11-18 09:49:48,buy,1.0,2016-11-18 09:49:48
400.0,--,26.69,2016-11-18 09:49:39,sell,0.0,2016-11-18 09:49:39
373660.0,-0.01,26.69,2016-11-18 09:49:33,sell,140.0,2016-11-18 09:49:33
8010.0,--,26.7,2016-11-18 09:49:21,buy,3.0,2016-11-18 09:49:21
2670.0,--,26.7,2016-11-18 09:49:12,buy,1.0,2016-11-18 09:49:12
18690.0,0.01,26.7,2016-11-18 09:48:48,buy,7.0,2016-11-18 09:48:48
2669.0,--,26.69,2016-11-18 09:48:45,sell,1.0,2016-11-18 09:48:45
10676.0,-0.01,26.69,2016-11-18 09:48:39,sell,4.0,2016-11-18 09:48:39
141510.0,-0.01,26.7,2016-11-18 09:48:33,sell,53.0,2016-11-18 09:48:33
21368.0,--,26.71,2016-11-18 09:48:21,buy,8.0,2016-11-18 09:48:21
26710.0,--,26.71,2016-11-18 09:48:00,buy,10.0,2016-11-18 09:48:00
13355.0,0.01,26.71,2016-11-18 09:47:57,buy,5.0,2016-11-18 09:47:57
16020.0,--,26.7,2016-11-18 09:47:48,sell,6.0,2016-11-18 09:47:48
400.0,--,26.7,2016-11-18 09:47:42,sell,0.0,2016-11-18 09:47:42
53400.0,--,26.7,2016-11-18 09:47:39,sell,20.0,2016-11-18 09:47:39
16020.0,--,26.7,2016-11-18 09:47:18,sell,6.0,2016-11-18 09:47:18
8010.0,-0.01,26.7,2016-11-18 09:47:03,sell,3.0,2016-11-18 09:47:03
26710.0,0.01,26.71,2016-11-18 09:46:57,buy,10.0,2016-11-18 09:46:57
80100.0,-0.01,26.7,2016-11-18 09:46:51,sell,30.0,2016-11-18 09:46:51
5342.0,0.01,26.71,2016-11-18 09:46:45,buy,2.0,2016-11-18 09:46:45
400.0,0.01,26.7,2016-11-18 09:46:39,norm,0.0,2016-11-18 09:46:39
56049.0,--,26.69,2016-11-18 09:46:27,sell,21.0,2016-11-18 09:46:27
2669.0,--,26.69,2016-11-18 09:46:21,sell,1.0,2016-11-18 09:46:21
3469.0,--,26.69,2016-11-18 09:46:15,sell,1.0,2016-11-18 09:46:15
21352.0,--,26.69,2016-11-18 09:46:12,sell,8.0,2016-11-18 09:46:12
21752.0,--,26.69,2016-11-18 09:46:09,buy,8.0,2016-11-18 09:46:09
55648.0,--,26.69,2016-11-18 09:46:06,sell,20.0,2016-11-18 09:46:06
5338.0,-0.01,26.69,2016-11-18 09:46:00,sell,2.0,2016-11-18 09:46:00
114810.0,0.01,26.7,2016-11-18 09:45:51,buy,43.0,2016-11-18 09:45:51
133450.0,--,26.69,2016-11-18 09:45:48,sell,50.0,2016-11-18 09:45:48
2669.0,--,26.69,2016-11-18 09:45:45,sell,1.0,2016-11-18 09:45:45
77401.0,-0.01,26.69,2016-11-18 09:45:42,sell,29.0,2016-11-18 09:45:42
27100.0,--,26.7,2016-11-18 09:45:39,buy,10.0,2016-11-18 09:45:39
10680.0,--,26.7,2016-11-18 09:45:30,buy,4.0,2016-11-18 09:45:30
138840.0,0.01,26.7,2016-11-18 09:45:15,buy,52.0,2016-11-18 09:45:15
80070.0,-0.01,26.69,2016-11-18 09:45:09,sell,30.0,2016-11-18 09:45:09
13350.0,--,26.7,2016-11-18 09:45:06,buy,5.0,2016-11-18 09:45:06
103329.0,--,26.7,2016-11-18 09:44:54,sell,38.0,2016-11-18 09:44:54
3070.0,--,26.7,2016-11-18 09:44:51,sell,1.0,2016-11-18 09:44:51
133900.0,--,26.7,2016-11-18 09:44:42,sell,50.0,2016-11-18 09:44:42
26700.0,-0.01,26.7,2016-11-18 09:44:39,sell,10.0,2016-11-18 09:44:39
49226.0,-0.01,26.71,2016-11-18 09:44:27,sell,18.0,2016-11-18 09:44:27
5344.0,0.01,26.72,2016-11-18 09:44:24,buy,2.0,2016-11-18 09:44:24
53420.0,--,26.71,2016-11-18 09:44:21,sell,20.0,2016-11-18 09:44:21
26710.0,--,26.71,2016-11-18 09:44:18,sell,10.0,2016-11-18 09:44:18
16026.0,--,26.71,2016-11-18 09:44:15,sell,6.0,2016-11-18 09:44:15
37394.0,--,26.71,2016-11-18 09:43:48,sell,14.0,2016-11-18 09:43:48
8013.0,--,26.71,2016-11-18 09:43:45,sell,3.0,2016-11-18 09:43:45
21368.0,--,26.71,2016-11-18 09:43:42,sell,8.0,2016-11-18 09:43:42
10684.0,--,26.71,2016-11-18 09:43:39,sell,4.0,2016-11-18 09:43:39
400.0,--,26.71,2016-11-18 09:43:36,sell,0.0,2016-11-18 09:43:36
8013.0,--,26.71,2016-11-18 09:43:18,sell,3.0,2016-11-18 09:43:18
32052.0,-0.01,26.71,2016-11-18 09:43:12,sell,12.0,2016-11-18 09:43:12
13360.0,--,26.72,2016-11-18 09:43:09,buy,5.0,2016-11-18 09:43:09
15631.0,--,26.72,2016-11-18 09:42:54,sell,5.0,2016-11-18 09:42:54
27120.0,0.01,26.72,2016-11-18 09:42:42,buy,10.0,2016-11-18 09:42:42
427.0,--,26.71,2016-11-18 09:42:36,sell,0.0,2016-11-18 09:42:36
21368.0,--,26.71,2016-11-18 09:42:33,sell,8.0,2016-11-18 09:42:33
15117.0,--,26.71,2016-11-18 09:42:09,sell,5.0,2016-11-18 09:42:09
5342.0,-0.01,26.71,2016-11-18 09:42:00,sell,2.0,2016-11-18 09:42:00
26319.0,--,26.72,2016-11-18 09:41:51,sell,9.0,2016-11-18 09:41:51
400.0,0.01,26.72,2016-11-18 09:41:36,norm,0.0,2016-11-18 09:41:36
96156.0,--,26.71,2016-11-18 09:40:51,sell,36.0,2016-11-18 09:40:51
69446.0,-0.05,26.71,2016-11-18 09:40:48,sell,26.0,2016-11-18 09:40:48
5352.0,--,26.76,2016-11-18 09:40:45,buy,2.0,2016-11-18 09:40:45
29436.0,0.02,26.76,2016-11-18 09:40:42,buy,11.0,2016-11-18 09:40:42
3075.0,-0.02,26.74,2016-11-18 09:40:39,sell,1.0,2016-11-18 09:40:39
18732.0,0.02,26.76,2016-11-18 09:39:51,buy,7.0,2016-11-18 09:39:51
45458.0,--,26.74,2016-11-18 09:39:48,sell,17.0,2016-11-18 09:39:48
5348.0,--,26.74,2016-11-18 09:39:45,sell,2.0,2016-11-18 09:39:45
8021.0,--,26.74,2016-11-18 09:39:42,sell,3.0,2016-11-18 09:39:42
401.0,--,26.74,2016-11-18 09:39:33,sell,0.0,2016-11-18 09:39:33
26740.0,--,26.74,2016-11-18 09:39:15,sell,10.0,2016-11-18 09:39:15
80220.0,--,26.74,2016-11-18 09:39:03,sell,30.0,2016-11-18 09:39:03
40110.0,--,26.74,2016-11-18 09:38:54,sell,15.0,2016-11-18 09:38:54
16043.0,--,26.74,2016-11-18 09:38:39,sell,6.0,2016-11-18 09:38:39
401.0,--,26.74,2016-11-18 09:38:33,sell,0.0,2016-11-18 09:38:33
8021.0,-0.03,26.74,2016-11-18 09:38:30,norm,3.0,2016-11-18 09:38:30
2677.0,--,26.77,2016-11-18 09:38:15,sell,1.0,2016-11-18 09:38:15
2677.0,0.04,26.77,2016-11-18 09:37:57,buy,1.0,2016-11-18 09:37:57
400.0,-0.01,26.73,2016-11-18 09:37:36,sell,0.0,2016-11-18 09:37:36
2674.0,--,26.74,2016-11-18 09:37:30,norm,1.0,2016-11-18 09:37:30
2674.0,0.05,26.74,2016-11-18 09:37:18,norm,1.0,2016-11-18 09:37:18
72063.0,--,26.69,2016-11-18 09:37:03,sell,27.0,2016-11-18 09:37:03
16014.0,--,26.69,2016-11-18 09:36:48,buy,6.0,2016-11-18 09:36:48
53380.0,--,26.69,2016-11-18 09:36:45,buy,20.0,2016-11-18 09:36:45
245548.0,-0.04,26.69,2016-11-18 09:36:42,sell,92.0,2016-11-18 09:36:42
5346.0,0.03,26.73,2016-11-18 09:36:21,buy,2.0,2016-11-18 09:36:21
13350.0,--,26.7,2016-11-18 09:36:09,buy,5.0,2016-11-18 09:36:09
26700.0,--,26.7,2016-11-18 09:36:06,buy,10.0,2016-11-18 09:36:06
24030.0,0.01,26.7,2016-11-18 09:36:00,buy,9.0,2016-11-18 09:36:00
8007.0,-0.01,26.69,2016-11-18 09:35:48,sell,3.0,2016-11-18 09:35:48
8010.0,0.02,26.7,2016-11-18 09:35:39,buy,3.0,2016-11-18 09:35:39
133400.0,-0.02,26.68,2016-11-18 09:35:33,sell,50.0,2016-11-18 09:35:33
53400.0,0.01,26.7,2016-11-18 09:35:30,buy,20.0,2016-11-18 09:35:30
5338.0,--,26.69,2016-11-18 09:35:24,sell,2.0,2016-11-18 09:35:24
26.0,0.01,26.69,2016-11-18 09:35:18,norm,0.0,2016-11-18 09:35:18
10672.0,--,26.68,2016-11-18 09:35:12,sell,4.0,2016-11-18 09:35:12
2668.0,-0.02,26.68,2016-11-18 09:35:09,sell,1.0,2016-11-18 09:35:09
28355.0,0.02,26.7,2016-11-18 09:35:00,buy,10.0,2016-11-18 09:35:00
50692.0,-0.01,26.68,2016-11-18 09:34:57,sell,19.0,2016-11-18 09:34:57
8007.0,-0.01,26.69,2016-11-18 09:34:54,buy,3.0,2016-11-18 09:34:54
2670.0,0.01,26.7,2016-11-18 09:34:48,buy,1.0,2016-11-18 09:34:48
80070.0,-0.01,26.69,2016-11-18 09:34:42,sell,30.0,2016-11-18 09:34:42
13350.0,--,26.7,2016-11-18 09:34:30,buy,5.0,2016-11-18 09:34:30
170880.0,-0.02,26.7,2016-11-18 09:34:27,sell,64.0,2016-11-18 09:34:27
8016.0,0.02,26.72,2016-11-18 09:34:09,norm,3.0,2016-11-18 09:34:09
10680.0,--,26.7,2016-11-18 09:33:36,buy,4.0,2016-11-18 09:33:36
264330.0,-0.01,26.7,2016-11-18 09:33:33,sell,99.0,2016-11-18 09:33:33
267100.0,-0.09,26.71,2016-11-18 09:33:24,sell,100.0,2016-11-18 09:33:24
8040.0,0.08,26.8,2016-11-18 09:33:21,buy,3.0,2016-11-18 09:33:21
80160.0,-0.01,26.72,2016-11-18 09:33:03,sell,30.0,2016-11-18 09:33:03
5346.0,--,26.73,2016-11-18 09:32:42,buy,2.0,2016-11-18 09:32:42
8019.0,--,26.73,2016-11-18 09:32:39,buy,3.0,2016-11-18 09:32:39
2673.0,--,26.73,2016-11-18 09:32:33,buy,1.0,2016-11-18 09:32:33
253935.0,-0.02,26.73,2016-11-18 09:32:30,sell,95.0,2016-11-18 09:32:30
184575.0,--,26.75,2016-11-18 09:32:27,buy,69.0,2016-11-18 09:32:27
267500.0,--,26.75,2016-11-18 09:32:21,buy,100.0,2016-11-18 09:32:21
13375.0,--,26.75,2016-11-18 09:32:15,buy,5.0,2016-11-18 09:32:15
53500.0,0.02,26.75,2016-11-18 09:32:12,buy,20.0,2016-11-18 09:32:12
2673.0,-0.02,26.73,2016-11-18 09:32:06,sell,1.0,2016-11-18 09:32:06
32100.0,--,26.75,2016-11-18 09:32:03,buy,12.0,2016-11-18 09:32:03
26750.0,--,26.75,2016-11-18 09:31:45,buy,10.0,2016-11-18 09:31:45
32100.0,0.01,26.75,2016-11-18 09:31:42,norm,12.0,2016-11-18 09:31:42
5348.0,--,26.74,2016-11-18 09:31:09,sell,2.0,2016-11-18 09:31:09
48132.0,-0.09,26.74,2016-11-18 09:31:06,sell,18.0,2016-11-18 09:31:06
8048.0,0.09,26.83,2016-11-18 09:31:03,buy,3.0,2016-11-18 09:31:03
2674.0,0.02,26.74,2016-11-18 09:30:57,norm,1.0,2016-11-18 09:30:57
26720.0,-0.12,26.72,2016-11-18 09:30:27,sell,10.0,2016-11-18 09:30:27
24156.0,0.12,26.84,2016-11-18 09:30:18,buy,9.0,2016-11-18 09:30:18
160320.0,-0.08,26.72,2016-11-18 09:30:09,sell,60.0,2016-11-18 09:30:09
24120.0,-0.04,26.8,2016-11-18 09:30:06,sell,9.0,2016-11-18 09:30:06
91256.0,--,26.84,2016-11-18 09:30:03,sell,34.0,2016-11-18 09:30:03
0.0,--,26.84,2016-11-18 09:30:00,sell,0.0,2016-11-18 09:30:00
37576.0,26.84,26.84,2016-11-18 09:25:03,buy,14.0,2016-11-18 09:25:03
436955.0,0.01,26.84,2016-11-17 15:00:03,buy,162.0,2016-11-17 15:00:03
5366.0,--,26.83,2016-11-17 14:57:00,buy,2.0,2016-11-17 14:57:00
10732.0,--,26.83,2016-11-17 14:56:57,buy,4.0,2016-11-17 14:56:57
18781.0,0.01,26.83,2016-11-17 14:56:54,buy,7.0,2016-11-17 14:56:54
26820.0,-0.01,26.82,2016-11-17 14:56:36,sell,10.0,2016-11-17 14:56:36
13415.0,0.01,26.83,2016-11-17 14:56:33,buy,5.0,2016-11-17 14:56:33
80460.0,-0.01,26.82,2016-11-17 14:56:30,sell,30.0,2016-11-17 14:56:30
53660.0,0.01,26.83,2016-11-17 14:56:18,buy,20.0,2016-11-17 14:56:18
53640.0,--,26.82,2016-11-17 14:56:12,sell,20.0,2016-11-17 14:56:12
2682.0,--,26.82,2016-11-17 14:56:09,sell,1.0,2016-11-17 14:56:09
8046.0,--,26.82,2016-11-17 14:56:00,sell,3.0,2016-11-17 14:56:00
53640.0,--,26.82,2016-11-17 14:55:57,sell,20.0,2016-11-17 14:55:57
85824.0,0.02,26.82,2016-11-17 14:55:54,buy,32.0,2016-11-17 14:55:54
88440.0,-0.01,26.8,2016-11-17 14:55:51,sell,33.0,2016-11-17 14:55:51
32172.0,--,26.81,2016-11-17 14:55:36,sell,12.0,2016-11-17 14:55:36
10724.0,0.01,26.81,2016-11-17 14:55:27,norm,4.0,2016-11-17 14:55:27
616400.0,--,26.8,2016-11-17 14:55:21,sell,230.0,2016-11-17 14:55:21
16080.0,--,26.8,2016-11-17 14:55:18,sell,6.0,2016-11-17 14:55:18
166160.0,-0.02,26.8,2016-11-17 14:55:12,sell,62.0,2016-11-17 14:55:12
53640.0,--,26.82,2016-11-17 14:55:09,buy,20.0,2016-11-17 14:55:09
13410.0,0.02,26.82,2016-11-17 14:55:00,buy,5.0,2016-11-17 14:55:00
50920.0,0.02,26.8,2016-11-17 14:54:54,norm,19.0,2016-11-17 14:54:54
5356.0,--,26.78,2016-11-17 14:54:48,sell,2.0,2016-11-17 14:54:48
506142.0,-0.05,26.78,2016-11-17 14:54:36,sell,189.0,2016-11-17 14:54:36
